Reference Title,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,Conditional Test Logic,,"A test method that contains one or more control statements (i.e., if, switch, conditional expression, for, foreach and while statement)",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Conditional Test Logic,,Occurs when a test method contains conditional expressions or loop structures. The test fails when a test statement is not executed,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Conditional Test Logic,,"Atest method that contains control flow statements (i.e if, switch, conditional expression, for, foreach and while statements).",FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Conditional Test Logic,,Runs against the rule that test cases need to be simple and execute all statements in the production code. Conditions within the test case alter the behavior of the test and lead to situations where the test fails to detect defects in the production code under some conditions,FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3474624.3477070,Smart prediction for refactorings in the software test code,paper,Test Smell,Conditional Test Logic,,A test method that contains conditional and loop statements. Conditions within the test method can modify the test behavior and its expected output,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/6862882/,Test code quality and its relation to issue handling performance,article,Test Smell,Conditional Test Logic,,When the number of possible paths is not kept as low as possible to keep tests simple and correct,FALSO,VERDADEIRO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Conditional Test Logic,,A test method that contains a conditional statement as a prerequisite to executing the test statement,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Conditional Test Logic,,There exist conditions in a test case that may alter the behavior of the test and its expected output.,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3472674.3473981,Toward static test flakiness prediction: a feasibility study,paper,Test Smell,Conditional Test Logic,,Conditional code within a test method negatively impacts the ease of comprehension by developers.,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Conditional Test Logic,,"A test method that contains one or more control statements (i.e., if, switch, conditional expression, for, foreach and while statement)",FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3430665.3456328?casa_token=igLWdXV-fTYAAAAA:UZiEPkDc2-NRE6_Zi0Q9FRDeUjeyZcdVTLO9Kzk53cVuo7LC-nC7m690pw6vZpQmMfa5ktOcw2pvFw,Unit Test Smells and Accuracy of Software Engineering Student Test Suites,paper,Test Smell,Conditional Test Logic,,"A test method that contains one or more control statements (i.e., if, switch, conditional expression, for, foreach and while statement)",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/6606682,Hunting for smells in natural language tests,paper,Test Smell,Conditional Tests,,Tests are very complex and contain conditional logic that is phrased in natural language,FALSO,VERDADEIRO,VERDADEIRO
https://medium.com/swlh/anti-patterns-of-automated-software-testing-b396283a4cb6,Anti-patterns of automated testing,webpage,Anti-pattern,Conditionals in tests,,having “ifs” in tests is wrong; it’s proof that you need another test scenario,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Constant actual parameter value,,"the actual parameter values for a formal parameter of a declaration are the same for all references. Hence, this parametrisation is unnecessary.",FALSO,FALSO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Constant Actual Parameter Value,,The actual parameter values for a formal parameter are the same for all references,FALSO,FALSO,VERDADEIRO
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Constructor Initialization,,This smell occurs when test methods present a constructor;,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Constructor Initialization,,A test class that contains a constructor declaration,FALSO,FALSO,FALSO
https://arxiv.org/abs/2107.13902,Developers perception on the severity of test smells: an empirical study,technical paper/manuscript,Test Smell,Constructor Initialization,,It occurs when a test method implements a constructor. It is recommended that all the fields be initialized inside the setUp() method,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Constructor Initialization,,Test class with constructor method and field initialization,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,Constructor Initialization,,A test class that contains a constructor declaration,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Constructor Initialization,,Occurs when a test suit method contains a constructor,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Constructor Initialization,,A test class that contains a constructor declaration.,FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Constructor Initialization,,"made by developers who are unaware of the purpose of the setUp() method that contains the preparation needed to perform test cases. As a result, they would define a constructor for the test suite, which is not ideal in practice",FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Constructor Initialization,,A test class that contains a constructor declaration,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Constructor Initialization,,"A test class may use a constructor instead of JUnit’s setUp(). This may introduce side effects when the test class inherits another class, i.e., the parent class’s constructor will still be invoked.",FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Constructor Initialization,,A test class that contains a constructor declaration,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Context Sensitivity,,"Changing the state or behaviour of the context in which the production code is embedded causes the failure of the test. This is the case, for example, when the code that is changed does not belong to the system under test.",FALSO,FALSO,VERDADEIRO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Context Sensitivity,,Context Sensitivity occurs when a test fails because the state or behavior of the context in which the SUT executes has changed in some way.,FALSO,VERDADEIRO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Contortionist testing,,this is really a design smell. You’re probably adding tests after the code was written and are required to bend over backwards to construct those tests owing to poorly designed code. This especially involves NEEDing to use mocking of static functions or types.,FALSO,FALSO,FALSO
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Control Logic,,Test controlling the execution ow by using methods like debug or halt,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Control Logic,,A test method that controls test data flow by methods such as debug or halt,FALSO,FALSO,FALSO
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,Counting on spies,,"occurs when injecting a proxy ob- ject (spy) in place of a dependency (or collaborator), and spying on how the consuming class calls it.",FALSO,FALSO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Cut-and-Paste Code Reuse,,Cut and Paste is a powerful tool for writing code fast but it results in many copies of the same code each of which must be maintained in parallel.,FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Data Sensitivity,,Modifications to the data on which the system under test relies cause the test to fail.,FALSO,FALSO,VERDADEIRO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Data Sensitivity,,Data Sensitivity occurs when a test fails because the data being used to test the SUT has been modified. It most commonly occurs when the contents of the test database is changed.,FALSO,VERDADEIRO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Data-Ja Vu,,where some data that could be made immutable and loaded once is read for every instance of a test,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/6569744,Automated Detection of Test Fixture Strategies and Smells,paper,Test Smell,Dead Field,,"Occurs when a class or its super classes have fields that are never used by any test method. Often dead fields are inherited. This can indicate a non-optimal inheritance structure, or that the super class conflicts with the single responsibility principle. Also, dead fields within the test class itself can indicate incomplete or deprecated development activities.",FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/6624053,Strategies for avoiding text fixture smells during software evolution,paper,Test Smell,Dead Field,,The dead field smell occurs when a class or its super classes have fields that are never used by any of the test methods.,FALSO,VERDADEIRO,VERDADEIRO
