URL,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency,Refactoring
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Brittle Test,,"Tests that break all the time when small things change undermine the importance of test breakage. Examples are testing that a greeting is inside an ""h1"" in a view or the exact wording of text on the screen.",FALSE,FALSE,FALSE,TRUE
https://code.tutsplus.com/tutorials/tips-to-avoid-brittle-ui-tests--net-35188,Tips to avoid brittle ui tests,webpage,Test Smell,Brittle UI Tests,,"Tests having fixed delays, bad selectors and targeting elements, and difficult investigating failures",TRUE,FALSE,FALSE,TRUE
https://www.youtube.com/watch?v=3Fa69eQ6XgM,Developer test anti-patterns by lasse koskela,webpage,Test Smell,Broad Assertion,,"Assertions that do not compare exact content and are, therefore, broad",TRUE,TRUE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Bumbling assertions,,"where there was a more articulate assertion available, but we chose a less sophisticated one and kind of got the message across. E.g. testing exceptions the hard way, or using equality check on list size, rather than a list size assertion.",TRUE,FALSE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Bury The Lede,,A test's setup is so onerous that the reader forgets the purpose of the subject by the time they reach the relevant invocation and assertion of the subject.,TRUE,TRUE,FALSE,TRUE
https://mattarcherblog.wordpress.com/2010/11/29/how-test-automation-with-selenium-or-watir-can-fail/,How test automation with selenium can fail,webpage,Test Smell,Calculating expected results on the fly,,Any automated test that performs a comparison needs to know the expected results. If you believe that automatically calculating expected results is for you then I would at least consider separating the code that calculates the expected results from the code that performs the actual test.,TRUE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Catching Unexpected Exceptions,,"If unexpected exceptions are caught, the tests can pass even if an exception is thrown.",FALSE,FALSE,TRUE,FALSE
https://exubero.com/junit/anti-patterns/,JUnit Anti-patterns,webpage,Test Smell,Catching Unexpected Exceptions,,"When writing production code, developers are generally aware of the problems of uncaught exceptions, and so are relatively diligent about catching exceptions and logging the problem. In the case of unit tests, however, this pattern is completly wrong!",TRUE,TRUE,FALSE,TRUE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Celery data,,where the data read from the system under test is in a format which is hard to make meaningful assertions on – for example raw JSON Strings.,FALSE,FALSE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Chafing,,"A test in which the author attempts to eliminate as much textual duplication as possible, even if the indirection it introduces confuses future readers of the intention and behavior of the test.",TRUE,TRUE,FALSE,TRUE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,Chain Gang,,"Two or more tests that must run in a certain order, i.e. one test changes the global state of the system and the next test(s) depend on it.",FALSE,FALSE,FALSE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,Chain Gang,,"a couple of tests that must run in a certain order, i.e. one test changes the global state of the system (global variables, data in the database) and the next test(s) depends on it",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,Chain Gang,,"A couple of tests that must run in a certain order, i.e. one test changes the global state of the system (global variables, data in the database) and the next test(s) depends on it.",FALSE,FALSE,FALSE,FALSE
https://medium.com/swlh/anti-patterns-of-automated-software-testing-b396283a4cb6,Anti-patterns of automated testing,webpage,Anti-pattern,Changing implementation to make tests possible,,Changing the implementation solely for the sake of making testing possible,FALSE,TRUE,FALSE,TRUE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Chatty logging,,"often a substitute for self-explanatory assertions or well defined test names, the test writes lots of data to the console or logs in order to explain test failures outside of the assertions",TRUE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Circumstantial evidence,,where the assertions are looking at things which are not direct proof of the behaviour,FALSE,FALSE,FALSE,FALSE
https://enterprisecraftsmanship.com/posts/code-pollution/,Code pollution,webpage,Test Smell,code pollution,,It takes place when you introduce additional code to your main code base in order to enable unit testing,TRUE,TRUE,FALSE,TRUE
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Code Run Only by Tests,,Dead code (never touched in production) is very confusing to the developer trying to understand the system. Tested dead code doubly so.,FALSE,FALSE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Commented Code in the Test,Under-the-carpet Failing Assertion,"The test passes but some assertions or parts of the setup, which would cause a test failure, are commented out",FALSE,FALSE,TRUE,FALSE
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Commented Code in the Test,,Commented out assertions or setup may mean someone took a quick path to making the test pass.,FALSE,FALSE,FALSE,TRUE
http://kaczanowscy.pl/books/bad_tests_good_tests.html,"Bad tests, good tests",book,Test Smell,Commented Test,,Test contents are commented so that it passes,TRUE,TRUE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.115.3594&rep=rep1&type=pdf,A Refactoring Tool for TTCN-3,thesis,Test Smell,Comments,,"When something needs to be explained, it is probably better to move into a method with a descriptive name",FALSE,FALSE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Comments Only Test,,All test-code put into comments,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Comments Only Test,,A test that has been put into comments,FALSE,FALSE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Complex Assertions,,"The assertions in a test require many lines of code to implement. At first blush, since test-scoped logic is typically itself untested, this can be risky. Additionally, multi-line assertions are typically harder to read—both in terms of what they're doing and what they intend to say about the subject's behavior.",TRUE,TRUE,FALSE,TRUE
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Complex conditional,,a conditional expression is composed of many Boolean conjunctions,FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Complex Conditional,,A conditional expression is composed of many boolean conjunctions.,TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Complex Conditional,,A conditional expression is composed of many Boolean conjunctions.,FALSE,FALSE,FALSE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Complex Teardown,,"Complex fixture teardown code is more likely to leave test environment corrupted by not cleaning up correctly. It is hard to verify that it has been written correctly and can easily result in ""data leaks"" that may later cause this or other tests to fail for no apparent reason.",TRUE,TRUE,FALSE,TRUE
https://alisterbscott.com/2015/01/20/five-automated-acceptance-test-anti-patterns/,Five automated acceptance test anti-patterns,webpage,Test Smell,Complicated set up scenarios within the tests themselves,,"Whilst there’s a place for automated end-to-end scenarios (I call these user journies), I prefer most acceptance tests to jump straight to the point.",TRUE,FALSE,FALSE,FALSE
https://www.codementor.io/@mgawinecki/anti-patterns-in-test-automation-101c6vm5jz,Anti-patterns in test automation,webpage,Anti-pattern,Conditional assertions,,it makes your test non-deterministic: you will never be sure which path will be verified in the next pass,TRUE,FALSE,FALSE,TRUE
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Conditional Assertions,,The test verifies different properties depending on the environment when the environment state may change from one execution to the next,FALSE,TRUE,TRUE,TRUE
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Conditional Assertions,,The test verifies different properties depending on the environment when the environment state may change from one execution to the next,FALSE,TRUE,TRUE,TRUE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Conditional assertions,,"potentially a case of over exertion or diversion – the choice of assertion in a test appears to be a runtime choice, leading to tests whose objectives are harder to understand/guarantee.",FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Conditional Logic,,"Breaks the linear execution path of a test, making it less obvious which parts of the tests get executed. This increases a test's complexity and maintenance costs.",FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Conditional Logic Test,,Test methods that contain conditional statements,FALSE,FALSE,FALSE,FALSE
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Conditional Test Logic,,"It occurs when tests present conditional logic (if-else or repeat instructions). Tests with this structure do not guarantee that the same flow is verified, besides allowing a particular piece of code not to be tested;",FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Conditional Test Logic,,"A test method that contains one or more control statements (i.e., if, switch, conditional expression, for, foreach and while statement)",FALSE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Conditional Test Logic,"Indented Test Code, Guarded Test",This is a test that contains either boolean branching logics like if/else-statements or loops like while. Such conditionals can lead to unpredictable results and decrease the understandability of the code.,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3379597.3387471,Did You Remember To Test Your Tokens?,paper,Test Smell,Conditional Test Logic,,"The test case contains code that may or may not be executed [24, 26]. For example, we observed several instances of this smell in tests for the Token passed to authenticating servlet filter via HTTP request scenario. For example, some tests traversed different configurations in a loop, so the action performed during the test was dependent on the current configuration. This smell complicates reasoning about the actual authentication code and the path taken during test execution; which branch was taken or which iteration failed.",FALSE,TRUE,FALSE,FALSE
